ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc
1,2015-12-17T00:00:00Z,2017-03-29T00:00:00Z,Before joining CNCF,468,1728,506,229,993,817,1926,127,12,68,87,47,136,40,6,19,34,21,36,3.6923076923076925,1.0811965811965811,0.4893162393162393,2.121794871794872,1.7457264957264957,4.115384615384615,"crosbymichael,mlaventure,stevvooe,estesp,dmcgowan","Docker,IBM",2,1236,71.5277777777777778,"crosbymichael,mlaventure,stevvooe,estesp,dmcgowan","Docker,IBM",2,482,95.2569169960474308,"crosbymichael,mlaventure,stevvooe,rakyll,runcom","Docker,Google,Red Hat",3,109,47.5982532751091703,"crosbymichael,mlaventure,stevvooe,AkihiroSuda,dmcgowan","Docker,NTT",2,661,66.5659617321248741,"mlaventure,stevvooe,AkihiroSuda,crosbymichael,dmcgowan","Docker,NTT",2,577,70.6242350061199510,"crosbymichael,mlaventure,stevvooe,AkihiroSuda,GordonTheTurtle","Docker,NTT",2,1083,56.2305295950155763
2,2017-03-29T00:00:00Z,2018-04-13T00:00:00Z,Since joining CNCF,380,5291,1337,1020,2934,3689,7046,187,13,127,112,79,215,44,8,28,39,27,48,13.923684210526316,3.518421052631579,2.6842105263157894,7.721052631578948,9.707894736842105,18.542105263157893,"crosbymichael,stevvooe,Random-Liu,estesp,dmcgowan","Docker,Google,IBM",3,3722,70.3458703458703459,"crosbymichael,estesp,stevvooe,dmcgowan,Random-Liu","Docker,IBM,Google",3,1138,85.1159311892296185,"Random-Liu,crosbymichael,stevvooe,AkihiroSuda,dmcgowan","Google,Docker,NTT",3,583,57.1568627450980392,"crosbymichael,stevvooe,dmcgowan,estesp,Random-Liu","Docker,IBM,Google",3,2005,68.3367416496250852,"stevvooe,Random-Liu,mlaventure,crosbymichael,dmcgowan","Docker,Google",2,2167,58.7422065600433722,"crosbymichael,stevvooe,Random-Liu,dmcgowan,AkihiroSuda","Docker,Google,NTT",3,4517,64.1072949191030372
1001,2015-12-17T00:00:00Z,2016-02-12T23:00:00Z,start - v0.0.5,57,189,73,32,84,15,171,21,3,11,16,6,24,13,2,6,10,3,8,3.3157894736842106,1.280701754385965,0.5614035087719298,1.4736842105263157,0.2631578947368421,3,"crosbymichael,rakyll,LK4D4,tonistiigi,peter-edge","Docker,Google,Uber",3,159,84.1269841269841270,"crosbymichael,LK4D4,chanezon","Docker,CNCF",2,73,100.0000000000000000,"crosbymichael,rakyll,tonistiigi,BenHall,Issacpeng","Docker,Google,Ben Hall",3,25,78.1250000000000000,"crosbymichael,rakyll,LK4D4,peter-edge,thaJeztah","Docker,Google,Uber,DPI Animation House",4,67,79.7619047619047619,"LK4D4,stevvooe,peter-edge,tonistiigi,rakyll","Docker,Uber,Google",3,14,93.3333333333333333,"LK4D4,crosbymichael,peter-edge,runcom,rakyll","Docker,Uber,Red Hat,Google",4,129,75.4385964912280702
1002,2016-02-12T23:00:00Z,2016-03-21T20:00:00Z,v0.0.5 - v0.1.0,37,151,55,17,79,20,92,12,4,5,11,4,15,5,2,3,5,3,7,4.081081081081081,1.4864864864864864,0.4594594594594595,2.135135135135135,0.5405405405405406,2.4864864864864864,"crosbymichael,rakyll,jhowardmsft,mlaventure,tonistiigi","Docker,Google,Microsoft",3,142,94.0397350993377483,"crosbymichael,rakyll,mlaventure,tonistiigi","Docker,Google",2,55,100.0000000000000000,"crosbymichael,mlaventure,WeiZhang555,rakyll,anusha-ragunathan","Docker,Huawei,Google",3,17,100.0000000000000000,"crosbymichael,jhowardmsft,rakyll,tonistiigi,mlaventure","Docker,Microsoft,Google",3,73,92.4050632911392405,"rakyll,mlaventure,jhowardmsft,crosbymichael","Google,Docker,Microsoft",3,20,100.0000000000000000,"mlaventure,crosbymichael,jhowardmsft,GordonTheTurtle,marcosnils","Docker,Microsoft",2,72,78.2608695652173913
1003,2016-03-21T20:00:00Z,2016-04-14T21:00:00Z,v0.1.0 - v0.2.0,24,150,48,18,84,30,119,19,4,9,15,9,20,7,1,6,4,4,10,6.25,2,0.75,3.5,1.25,4.958333333333333,"crosbymichael,mlaventure,tonistiigi,cyphar,ah3rz","Docker,SUSE/Novell",2,125,83.3333333333333333,"crosbymichael,tonistiigi,mlaventure,icecrime",Docker,1,48,100.0000000000000000,"cyphar,crosbymichael,x1022as,coolljt0725,HackToday","SUSE/Novell,Docker,Huawei,IBM",4,14,77.7777777777777778,"crosbymichael,mlaventure,tonistiigi,ah3rz,mYmNeo",Docker,1,69,82.1428571428571429,"mlaventure,crosbymichael,jhowardmsft,mYmNeo,tonistiigi","Docker,Microsoft",2,25,83.3333333333333333,"mlaventure,crosbymichael,cyphar,GordonTheTurtle,calavera","Docker,SUSE/Novell,Netlify",3,93,78.1512605042016807
1004,2016-04-14T21:00:00Z,2017-05-30T16:00:00Z,v0.2.0 - v0.2.9,410,1971,509,297,1165,1188,2538,140,9,75,95,57,147,43,5,22,38,24,43,4.807317073170732,1.2414634146341463,0.724390243902439,2.841463414634146,2.897560975609756,6.190243902439025,"crosbymichael,mlaventure,stevvooe,dmcgowan,estesp","Docker,IBM",2,1399,70.9791983764586504,"crosbymichael,mlaventure,stevvooe,estesp,dmcgowan","Docker,IBM",2,480,94.3025540275049116,"crosbymichael,mlaventure,stevvooe,Random-Liu,AkihiroSuda","Docker,Google,NTT",3,155,52.1885521885521886,"crosbymichael,mlaventure,stevvooe,dmcgowan,estesp","Docker,IBM",2,784,67.2961373390557940,"stevvooe,mlaventure,crosbymichael,AkihiroSuda,dmcgowan","Docker,NTT",2,890,74.9158249158249158,"crosbymichael,mlaventure,stevvooe,AkihiroSuda,dmcgowan","Docker,NTT",2,1550,61.0717100078802206
1005,2017-05-30T16:00:00Z,2017-07-13T00:00:00Z,v0.2.9 - v1.0.0-alpha0,43,758,197,123,438,462,887,36,8,21,29,22,41,15,4,7,14,10,18,17.627906976744185,4.5813953488372094,2.86046511627907,10.186046511627907,10.744186046511627,20.627906976744185,"crosbymichael,stevvooe,dmcgowan,mlaventure,estesp","Docker,IBM",2,612,80.7387862796833773,"crosbymichael,stevvooe,dmcgowan,mlaventure,estesp","Docker,IBM",2,190,96.4467005076142132,"crosbymichael,stevvooe,dmcgowan,estesp,ijc25","Docker,IBM",2,77,62.6016260162601626,"crosbymichael,stevvooe,dmcgowan,mlaventure,estesp","Docker,IBM",2,345,78.7671232876712329,"stevvooe,mlaventure,crosbymichael,dmcgowan,AkihiroSuda","Docker,NTT",2,355,76.8398268398268398,"crosbymichael,stevvooe,dmcgowan,mlaventure,AkihiroSuda","Docker,NTT",2,618,69.6730552423900789
1006,2017-07-13T00:00:00Z,2017-08-23T22:00:00Z,v1.0.0-alpha0 - v1.0.0-alpha6,41,704,183,121,400,564,895,43,8,24,35,27,45,16,4,12,12,10,15,17.170731707317074,4.463414634146342,2.951219512195122,9.75609756097561,13.75609756097561,21.829268292682926,"stevvooe,crosbymichael,dmcgowan,estesp,mlaventure","Docker,IBM",2,576,81.8181818181818182,"crosbymichael,stevvooe,estesp,dmcgowan,mlaventure","Docker,IBM",2,179,97.8142076502732240,"stevvooe,dmcgowan,mlaventure,crosbymichael,Random-Liu","Docker,Google",2,77,63.6363636363636364,"stevvooe,crosbymichael,dmcgowan,mlaventure,estesp","Docker,IBM",2,321,80.2500000000000000,"mlaventure,stevvooe,crosbymichael,dmcgowan,AkihiroSuda","Docker,NTT",2,420,74.4680851063829787,"crosbymichael,stevvooe,mlaventure,dmcgowan,AkihiroSuda","Docker,NTT",2,670,74.8603351955307263
1007,2017-08-23T22:00:00Z,2017-09-06T23:00:00Z,v1.0.0-alpha6 - v1.0.0-beta.0,14,192,55,33,104,242,275,15,5,10,13,18,20,7,2,5,7,8,7,13.714285714285714,3.9285714285714284,2.357142857142857,7.428571428571429,17.285714285714285,19.642857142857142,"crosbymichael,mlaventure,dmcgowan,estesp,Random-Liu","Docker,IBM,Google",3,161,83.8541666666666667,"crosbymichael,mlaventure,dmcgowan,estesp,stevvooe","Docker,IBM",2,55,100.0000000000000000,"mlaventure,Random-Liu,crosbymichael,estesp,dmcgowan","Docker,Google,IBM",3,27,81.8181818181818182,"crosbymichael,mlaventure,dmcgowan,stevvooe,estesp","Docker,IBM",2,86,82.6923076923076923,"mlaventure,stevvooe,crosbymichael,darrenstahlmsft,dmcgowan","Docker,Microsoft",2,189,78.0991735537190083,"crosbymichael,mlaventure,Random-Liu,stevvooe,dmcgowan","Docker,Google",2,211,76.7272727272727273
1008,2017-09-06T23:00:00Z,2017-11-08T19:00:00Z,v1.0.0-beta.0 - v1.0.0-beta.3,62,717,183,137,397,556,985,51,7,36,34,27,62,20,5,13,18,16,23,11.564516129032258,2.9516129032258065,2.2096774193548385,6.403225806451613,8.96774193548387,15.887096774193548,"crosbymichael,estesp,stevvooe,dmcgowan,mlaventure","Docker,IBM,Tesla",3,503,70.1534170153417015,"crosbymichael,estesp,stevvooe,dmcgowan,mlaventure","Docker,IBM,Tesla",3,165,90.1639344262295082,"crosbymichael,Random-Liu,stevvooe,estesp,mlaventure","Docker,Google,IBM",3,71,51.8248175182481752,"crosbymichael,estesp,stevvooe,dmcgowan,AkihiroSuda","Docker,IBM,NTT",3,286,72.0403022670025189,"stevvooe,mlaventure,crosbymichael,dmcgowan,AkihiroSuda","Docker,Tesla,NTT",3,350,62.9496402877697842,"crosbymichael,stevvooe,dmcgowan,Random-Liu,AkihiroSuda","Docker,Google,NTT",3,648,65.7868020304568528
