ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc
1,2014-01-01T00:00:01Z,2015-07-11T04:02:31Z,start - v1.0.0,556,34955,13670,7092,14193,25902,62183,915,279,602,525,241,991,232,79,122,198,70,216,62.868705035971225,24.586330935251798,12.755395683453237,25.526978417266186,46.5863309352518,111.83992805755396,"brendandburns,lavalamp,thockin",Google,1,7935,22.7006150765269632,"brendandburns,lavalamp,thockin",Google,1,3564,26.0716898317483541,"bgrant0607,thockin,brendandburns",Google,1,1414,19.9379582628313593,"brendandburns,lavalamp,thockin",Google,1,3123,22.0038046924540266,"lavalamp,thockin,bgrant0607",Google,1,8111,31.3141842328777701,"bgrant0607,smarterclayton,thockin","Google,Red Hat",2,14300,22.9966389527684415
2,2015-07-11T04:02:31Z,2015-09-25T23:41:40Z,v1.0.0 - v1.1.0,76,9778,1753,2492,5533,11689,24727,572,42,431,310,209,743,158,7,101,124,61,177,128.6578947368421,23.06578947368421,32.78947368421053,72.80263157894737,153.80263157894737,325.35526315789474,"mikedanese,thockin,brendandburns",Google,1,1541,15.7598690938842299,"mikedanese,bgrant0607,thockin",Google,1,405,23.1032515687393041,"goltermann,bgrant0607,thockin",Google,1,287,11.5168539325842697,"mikedanese,brendandburns,thockin",Google,1,939,16.9709018615579252,"bgrant0607,thockin,lavalamp",Google,1,2477,21.1908632047223886,"bgrant0607,thockin,smarterclayton","Google,Red Hat",2,4037,16.3262830104743802
3,2015-09-25T23:41:40Z,2016-03-16T22:01:03Z,v1.1.0 - v1.2.0,172,21650,3155,7123,11372,26768,64029,1105,76,832,546,316,1417,259,10,155,198,82,278,125.87209302325581,18.343023255813954,41.41279069767442,66.11627906976744,155.62790697674419,372.26162790697674,"bryk,gmarek,mwielgus",Google,1,2456,11.3441108545034642,"bryk,johndmulhausen,mwielgus",Google,1,777,24.6275752773375594,"bgrant0607,ihmccreery,thockin",Google,1,814,11.4277691983714727,"bryk,gmarek,wojtek-t",Google,1,1314,11.5546957439324657,"bgrant0607,lavalamp,wojtek-t",Google,1,3670,13.7104004781829050,"bgrant0607,wojtek-t,lavalamp",Google,1,9046,14.1279732621156039
4,2016-03-16T22:01:03Z,2016-07-01T19:19:06Z,v1.2.0 - v1.3.0,106,17022,2674,6192,8156,19442,45555,1191,81,918,601,345,1482,278,18,181,209,97,305,160.58490566037736,25.22641509433962,58.41509433962264,76.94339622641509,183.41509433962264,429.7641509433962,"johndmulhausen,bryk,technosophos","Google,Microsoft",2,1805,10.6039243332158383,"johndmulhausen,bryk,eparis","Google,Red Hat",2,765,28.6088257292445774,"technosophos,lavalamp,bgrant0607","Microsoft,Google",2,559,9.0277777777777778,"eparis,bryk,technosophos","Red Hat,Google,Microsoft",3,810,9.9313388916135360,"lavalamp,smarterclayton,wojtek-t","Google,Red Hat",2,2109,10.8476494187840757,"bgrant0607,lavalamp,smarterclayton","Google,Red Hat",2,4394,9.6454834815058720
5,2016-07-01T19:19:06Z,2016-09-26T18:09:47Z,v1.3.0 - v1.4.0,86,15697,2279,5219,8199,17687,41784,1321,104,1025,625,365,1676,287,16,185,203,95,347,182.52325581395348,26.5,60.68604651162791,95.33720930232558,205.6627906976744,485.86046511627904,"justinsb,pwittrock,dlorenc","FathomDB,Google",2,1844,11.7474676689813340,"justinsb,pwittrock,bryk","FathomDB,Google",2,498,21.8516893374286968,"justinsb,bprashanth,pwittrock","FathomDB,Google",2,542,10.3851312511975474,"justinsb,wojtek-t,dlorenc","FathomDB,Google",2,883,10.7696060495182339,"wojtek-t,thockin,lavalamp",Google,1,1971,11.1437779159834907,"thockin,smarterclayton,lavalamp","Google,Red Hat",2,3500,8.3764120237411449
6,2016-09-26T18:09:47Z,2016-12-12T23:29:43Z,v1.4.0 - v1.5.0,77,19077,3240,6128,9709,15030,48154,1565,130,1177,790,454,2075,376,22,241,275,117,437,247.75324675324674,42.077922077922075,79.58441558441558,126.0909090909091,195.19480519480518,625.3766233766233,"fejta,justinsb,technosophos","Google,FathomDB,Microsoft",3,1805,9.4616553965508204,"bogdando,devin-donnelly,technosophos","Mirantis,Google,Microsoft",3,488,15.0617283950617284,"fejta,justinsb,mikedanese","Google,FathomDB",2,716,11.6840731070496084,"justinsb,spxtr,wojtek-t","FathomDB,Google",2,861,8.8680605623648161,"liggitt,wojtek-t,deads2k","Red Hat,Google",2,1269,8.4431137724550898,"dims,smarterclayton,mikedanese","Mirantis,Red Hat,Google",3,3400,7.0606803173152801
7,2016-12-12T23:29:43Z,2017-03-28T16:23:06Z,v1.5.0 - v1.6.0,105,30081,5623,8810,15648,25662,66826,2326,168,1721,1198,656,3092,556,36,336,453,210,611,286.48571428571427,53.55238095238095,83.9047619047619,149.02857142857144,244.4,636.4380952380952,"justinsb,chenopis,spxtr","FathomDB,Google",2,2901,9.6439613044779096,"chenopis,justinsb,aledbf","Google,FathomDB,Soficom",3,895,15.9167704072559132,"justinsb,chrislovecnm,jaredbhatti","FathomDB,CNM Consulting,Google",3,771,8.7514188422247446,"justinsb,chenopis,spxtr","FathomDB,Google",2,1565,10.0012781186094070,"liggitt,deads2k,sttts","Red Hat,Mesosphere",2,2450,9.5471903982542280,"deads2k,liggitt,smarterclayton",Red Hat,1,4467,6.6845239876694700
8,2017-03-28T16:23:06Z,2017-06-29T22:53:16Z,v1.6.0 - v1.7.0,93,28464,5397,8779,14288,27554,70090,2585,157,1915,1302,759,3614,601,33,367,489,247,680,306.06451612903226,58.03225806451613,94.39784946236558,153.63440860215053,296.2795698924731,753.6559139784946,"chenopis,aledbf,Steve53","Google,Soficom",2,3096,10.8768971332209106,"chenopis,Steve53,krzyzacy",Google,1,1435,26.5888456549935149,"thockin,kargakis,smarterclayton","Google,Red Hat",2,657,7.4837680829251623,"chenopis,Steve53,krzyzacy",Google,1,1486,10.4003359462486002,"liggitt,taotaotheripper,deads2k",Red Hat,1,2256,8.1875589751034333,"kargakis,liggitt,smarterclayton",Red Hat,1,3944,5.6270509345127693
9,2017-06-29T22:53:16Z,2017-09-28T22:13:57Z,v1.7.0 - v1.8.0,90,31372,5916,8093,17363,32107,77244,2793,182,2047,1422,841,3744,634,39,379,530,268,689,348.5777777777778,65.73333333333333,89.92222222222222,192.92222222222222,356.74444444444447,858.2666666666667,"chenopis,krzyzacy,aledbf","Google,Soficom",2,3266,10.4105571847507331,"chenopis,krzyzacy,Steve53",Google,1,1378,23.2927653820148749,"luxas,floreks,aledbf","Independent,Fujitsu,Soficom",3,456,5.6344989497096256,"chenopis,krzyzacy,aledbf","Google,Soficom",2,1714,9.8715659736220699,"sttts,luxas,liggitt","Mesosphere,Independent,Red Hat",3,2826,8.8018189179929610,"zhaoxpZTE,luxas,krzyzacy","Independent,Google",2,4429,5.7337786753663715
10,2017-09-28T22:13:57Z,2017-12-15T20:53:13Z,v1.8.0 - v1.9.0,77,25011,4098,7501,13412,23936,63195,2851,166,2021,1463,817,3881,558,38,308,468,226,631,324.8181818181818,53.22077922077922,97.41558441558442,174.1818181818182,310.85714285714283,820.7142857142857,"aledbf,Steve53,taotaotheripper",Soficom,1,2014,8.0524569189556595,"Steve53,chenopis,unguiculus","Google,Codecentric AG",2,708,17.2767203513909224,"chrislovecnm,aledbf,bacongobbler","CNM Consulting,Soficom,Microsoft",3,593,7.9056125849886682,"Steve53,aledbf,taotaotheripper",Soficom,1,1042,7.7691619445272890,"liggitt,sttts,luxas","Red Hat,Mesosphere,Independent",3,2330,9.7342914438502674,"BenTheElder,dims,chrislovecnm","Google,Huawei,CNM Consulting",3,4758,7.5290766674578685
